geoid,ct,pop,households,grp_qtrs,inst,pop_u18,hisp,white,black,asian,other_race,multiracial,housing,occupied,vacant
36061021400,1021400,3075,3056,19,0,334,427,312,2036,133,32,135,1958,1849,109
36061021500,1021500,3856,3856,0,0,827,1032,434,2083,112,39,156,1668,1602,66
36061021600,1021600,8567,8325,242,0,1535,1877,2073,3590,524,112,391,3892,3648,244
36061021703,1021703,545,42,503,0,18,101,202,123,89,12,18,8,3,5
36061021800,1021800,6530,6353,177,0,1066,1153,1365,3348,292,79,293,3117,2920,197
36061021900,1021900,5696,5525,171,23,1358,3213,278,1920,115,66,104,2205,2064,141
36061022000,1022000,6114,5845,269,0,1194,1151,1457,2808,257,90,351,2859,2613,246
36061022102,1022102,2382,2344,38,0,358,328,570,1226,93,26,139,1279,1203,76
36061022200,1022200,3293,3089,204,0,545,566,829,1522,182,35,159,1553,1437,116
36061022301,1022301,7258,6982,276,0,1034,5087,1104,534,291,95,147,2567,2422,145
36061022302,1022302,3101,3101,0,0,409,1747,432,577,246,16,83,1552,1447,105
36061022400,1022400,7346,6932,414,0,1692,2543,637,3718,163,72,213,3052,2908,144
36061022500,1022500,9895,9611,284,0,1588,5891,1498,1800,303,114,289,3870,3648,222
36061022600,1022600,4890,4547,343,0,864,1055,803,2600,193,53,186,2410,2190,220
36061022700,1022700,5387,4955,432,0,800,1513,1296,2027,220,78,253,2526,2314,212
36061022800,1022800,5961,5560,401,0,969,1143,915,3387,160,72,284,3057,2652,405
36061022900,1022900,7975,7869,106,0,1191,4472,1307,1622,261,76,237,3298,3017,281
36061023000,1023000,9111,8955,156,0,1731,2087,924,5391,233,102,374,4301,3952,349
36061023100,1023100,6273,6108,165,0,911,2062,1397,2156,267,73,318,2984,2739,245
36061023200,1023200,8061,7781,280,0,1888,2561,396,4646,134,95,229,3363,3215,148
36061023300,1023300,6368,6350,18,0,889,2770,1517,1466,292,64,259,2741,2544,197
36061023400,1023400,5112,5112,0,0,996,1286,761,2622,154,55,234,2369,2279,90
36061023501,1023501,6720,6296,424,0,1086,2724,1191,2308,157,56,284,2698,2555,143
36061023502,1023502,2206,2173,33,0,432,484,235,1295,86,17,89,1016,963,53
36061023600,1023600,9907,9899,8,0,1783,1749,265,7431,91,86,285,5158,4887,271
36061023700,1023700,6792,6663,129,0,992,3542,1215,1547,185,71,232,2873,2690,183
36061023802,1023802,4791,4331,460,460,811,686,1512,585,1574,223,211,1983,1802,181
36061023803,1023803,3625,3615,10,0,391,478,1425,585,885,46,206,1817,1637,180
36061023804,1023804,3306,3290,16,0,570,276,1314,67,1438,64,147,1808,1675,133
36061023900,1023900,2675,2657,18,0,434,1273,417,790,78,28,89,1228,1147,81
36061024000,1024000,1302,86,1216,196,27,466,170,621,13,8,24,28,22,6
36061024100,1024100,7612,7566,46,0,1013,3828,1649,1517,295,69,254,3472,3316,156
36061024200,1024200,4448,4399,49,0,1168,1995,189,1961,136,42,125,1899,1821,78
36061024301,1024301,3993,3783,210,146,646,2093,629,1052,84,28,107,1531,1450,81
36061024302,1024302,7237,7104,133,0,2011,3436,81,3327,177,65,151,2738,2694,44
36061024500,1024500,13385,13278,107,0,2110,9641,1678,1249,459,122,236,5152,4817,335
36061024700,1024700,6521,6521,0,0,894,4229,1241,612,204,55,180,2709,2570,139
36061024900,1024900,1084,1064,20,0,148,627,158,173,78,10,38,471,450,21
36061025100,1025100,2287,2076,211,0,325,1640,240,238,103,23,43,897,847,50
36061025300,1025300,10081,9971,110,36,1461,7341,1584,532,368,77,179,3990,3798,192
36061025500,1025500,5697,4689,1008,62,561,2370,1805,370,896,57,199,2245,2069,176
36061025700,1025700,4270,4254,16,0,836,755,1348,1577,251,56,283,1961,1853,108
36061025900,1025900,4029,3809,220,0,880,1176,711,1677,215,64,186,1726,1704,22
36061026100,1026100,10733,10601,132,0,1885,9181,559,679,91,96,127,3798,3642,156
36061026300,1026300,7969,7952,17,0,1191,6224,926,429,179,85,126,2964,2850,114
36061026500,1026500,6850,6775,75,0,933,3874,2111,316,288,65,196,3009,2762,247
36061026700,1026700,2083,1597,486,0,322,835,1135,36,27,19,31,671,634,37
36061026900,1026900,7848,7494,354,0,1232,6356,777,454,120,46,95,2851,2671,180
36061027100,1027100,7623,7616,7,0,1148,4945,2020,215,197,98,148,3094,2921,173
36061027300,1027300,6519,6509,10,0,975,1571,4029,229,315,88,287,3337,3216,121
36061027500,1027500,3063,3063,0,0,485,480,2075,117,209,24,158,1632,1503,129
36061027700,1027700,6423,5876,547,467,1076,5234,658,306,89,42,94,2213,2092,121
36061027900,1027900,10019,10008,11,0,1641,7058,2066,381,206,116,192,4271,4087,184
36061028100,1028100,3108,2918,190,180,598,520,2107,152,151,39,139,1440,1373,67
36061028300,1028300,7740,7724,16,0,1187,5211,1466,509,315,70,169,3517,3365,152
36061028500,1028500,6794,6784,10,0,1189,5539,676,294,135,55,95,2794,2697,97
36061028700,1028700,3772,3745,27,0,598,2209,1149,173,89,36,116,1721,1628,93
36061029100,1029100,10509,10509,0,0,1922,8885,796,482,117,103,126,4013,3909,104
36061029300,1029300,8035,8017,18,0,1499,6838,604,295,103,80,115,3037,2965,72
36061029500,1029500,7039,7013,26,0,1079,3762,2362,390,242,52,231,3432,3283,149
36061029700,1029700,16,13,3,3,3,6,0,5,0,0,5,3,0,3
36061029900,1029900,3598,3526,72,0,680,2647,78,763,25,30,55,1528,1507,21
36061030300,1030300,3691,3682,9,0,549,1873,1331,176,133,40,138,1824,1740,84
36061030700,1030700,3427,3427,0,0,503,946,1896,225,155,25,180,1878,1767,111
36061030900,1030900,8594,8587,7,0,1856,6008,547,1658,130,75,176,3578,3483,95
36061031100,1031100,12,0,12,0,3,8,0,2,0,1,1,0,0,0
36061031703,1031703,5847,5811,36,0,1705,449,3840,107,1029,33,389,2801,2407,394
36061031704,1031704,10422,10395,27,0,2072,832,6349,161,2435,87,558,5462,5011,451
36061031900,1031900,3,3,0,0,1,2,0,0,0,0,1,1,0,1
36081000101,4000101,4659,4644,15,0,805,671,2292,176,1224,53,243,2403,2304,99
36081000102,4000102,7484,7484,0,0,1056,730,4156,235,1832,187,344,4201,3902,299
36081000103,4000103,33,33,0,0,2,0,9,2,18,1,3,18,14,4
36081000104,4000104,27,27,0,0,8,13,1,7,1,1,4,17,14,3
36081000200,4000200,3084,3072,12,0,661,1830,367,118,607,81,81,982,936,46
36081000400,4000400,4918,4918,0,0,1133,3301,225,263,795,202,132,1456,1359,97
36081000600,4000600,4177,4164,13,0,995,2591,302,246,671,223,144,1285,1193,92
36081000701,4000701,3460,3460,0,0,592,508,1739,66,896,58,193,1855,1661,194
36081000702,4000702,4260,4119,141,0,559,816,1963,186,1056,45,194,2172,2012,160
36081000800,4000800,3580,3580,0,0,755,2169,336,167,670,123,115,1074,1016,58
36081001000,4001000,3789,3789,0,0,848,2382,320,128,812,85,62,1081,1031,50
36081001200,4001200,4183,4177,6,0,781,2353,674,149,849,100,58,1379,1318,61
36081001400,4001400,4114,4107,7,0,873,2507,611,144,714,79,59,1242,1185,57
36081001600,4001600,3041,3034,7,0,588,1871,316,94,666,47,47,876,841,35
36081001800,4001800,3044,3033,11,0,641,1792,310,124,641,87,90,929,881,48
36081001901,4001901,1434,1430,4,0,180,163,649,49,467,14,92,855,751,104
36081001902,4001902,8645,8639,6,0,561,792,2716,337,4358,111,331,6170,4979,1191
36081001903,4001903,2214,2214,0,0,138,188,821,52,1075,15,63,1393,1229,164
36081002000,4002000,1871,1871,0,0,403,1027,196,62,468,40,78,544,520,24
36081002200,4002200,2290,2283,7,0,424,1448,322,122,315,38,45,788,759,29
36081002400,4002400,2195,2191,4,0,479,1342,240,143,353,55,62,702,672,30
36081002500,4002500,7242,7242,0,0,1681,2945,178,3128,673,80,238,3156,3099,57
36081002600,4002600,2150,2132,18,0,489,1030,363,208,383,107,59,668,627,41
36081002800,4002800,3304,3304,0,0,736,1906,304,210,484,266,134,1085,1023,62
36081003000,4003000,1479,1479,0,0,282,778,200,54,299,94,54,454,436,18
36081003100,4003100,2157,1995,162,0,197,638,741,174,457,56,91,1085,957,128
36081003200,4003200,1791,1787,4,0,380,1018,171,127,273,90,112,555,521,34
36081003301,4003301,4399,4294,105,0,248,547,1650,246,1707,40,209,2518,2345,173
36081003302,4003302,2166,1942,224,0,321,652,414,186,792,34,88,739,688,51
36081003400,4003400,2442,2419,23,0,549,1227,196,172,630,130,87,736,694,42
36081003600,4003600,4195,4195,0,0,989,1858,277,217,1519,195,129,1190,1118,72
36081003700,4003700,2,2,0,0,1,1,1,0,0,0,0,171,1,170
36081003800,4003800,2490,2476,14,0,581,1338,265,114,500,106,167,802,749,53
36081003900,4003900,1462,1369,93,0,282,778,376,45,190,26,47,518,471,47
36081004001,4004001,2403,2389,14,0,522,1051,475,140,487,150,100,792,750,42
36081004002,4004002,1361,1361,0,0,330,472,118,73,514,73,111,447,417,30
36081004200,4004200,4505,4505,0,0,1043,1384,277,228,2254,199,163,1310,1231,79
36081004300,4004300,2326,2326,0,0,507,1026,107,945,141,31,76,1071,1046,25
36081004401,4004401,3916,3916,0,0,884,948,270,166,2180,178,174,1115,1083,32
36081004500,4004500,3252,3252,0,0,450,670,1681,141,611,37,112,1649,1546,103
36081004700,4004700,4090,4090,0,0,795,1335,899,1099,541,50,166,1889,1844,45
36081005000,4005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081005100,4005100,2512,2509,3,0,410,530,750,49,1040,45,98,1012,960,52
36081005200,4005200,3080,3048,32,0,787,1024,223,221,1281,195,136,863,823,40
36081005300,4005300,5397,5397,0,0,572,979,2689,68,1243,136,282,2727,2609,118
36081005400,4005400,5609,5595,14,0,1153,2134,887,433,1510,437,208,1806,1720,86
36081005500,4005500,1367,1367,0,0,183,459,380,32,402,29,65,639,582,57
36081005700,4005700,4277,4277,0,0,522,1288,1790,65,909,64,161,2009,1931,78
36081005800,4005800,6194,6046,148,0,1350,2705,1398,539,1238,153,161,2141,2022,119
36081005900,4005900,4231,4220,11,0,434,918,2334,94,637,44,204,2119,2005,114
36081006100,4006100,6291,6290,1,0,641,1301,3446,91,1083,99,271,3359,3219,140
36081006201,4006201,5389,5380,9,0,709,1633,3011,299,263,64,119,2977,2837,140
36081006202,4006202,6949,6915,34,0,1493,2873,2777,384,608,95,212,2662,2555,107
36081006300,4006300,5877,5859,18,0,557,1255,3405,103,753,83,278,2963,2852,111
36081006501,4006501,3645,3645,0,0,341,843,1983,79,512,77,151,1983,1886,97
36081006502,4006502,4004,4004,0,0,418,930,2295,50,545,37,147,2032,1914,118
36081006900,4006900,5196,4904,292,268,572,1584,2357,98,897,73,187,2476,2367,109
36081007100,4007100,4355,4339,16,0,473,939,2276,109,733,74,224,2184,2075,109
36081007300,4007300,4470,4470,0,0,446,886,2535,92,726,51,180,2438,2333,105
36081007500,4007500,4477,4470,7,0,472,992,2196,90,944,67,188,2430,2323,107
36081007700,4007700,2114,2108,6,0,289,523,917,74,433,71,96,1028,982,46
36081007900,4007900,3628,3628,0,0,568,1064,1403,95,846,109,111,1549,1483,66
36081008100,4008100,1761,1761,0,0,270,471,810,74,294,29,83,881,805,76
36081008300,4008300,3515,3255,260,0,528,1326,1191,371,425,53,149,1394,1315,79
36081008500,4008500,1979,1320,659,0,370,676,456,474,245,58,70,456,429,27
36081008600,4008600,2989,2967,22,0,565,1284,766,143,468,198,130,1009,971,38
36081008700,4008700,5176,5176,0,0,1229,2078,580,1958,274,97,189,2097,1983,114
36081008800,4008800,3449,3429,20,0,688,1501,1114,246,364,121,103,1227,1170,57
36081009100,4009100,2733,2724,9,0,382,738,1385,87,363,27,133,1348,1265,83
36081009400,4009400,2919,2918,1,0,645,650,160,508,768,533,300,905,859,46
36081009500,4009500,2510,2510,0,0,355,432,1623,49,271,36,99,1087,1030,57
36081009600,4009600,3127,3127,0,0,603,579,191,488,887,646,336,974,933,41
36081009700,4009700,3860,3860,0,0,623,549,2704,51,317,43,196,1759,1677,82
36081009800,4009800,2631,2631,0,0,499,365,172,290,830,543,431,849,808,41
36081009900,4009900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010000,4010000,3383,3376,7,0,571,786,262,375,985,657,318,1011,994,17
36081010100,4010100,2654,2654,0,0,354,409,1870,39,183,46,107,1228,1153,75
36081010200,4010200,2866,2866,0,0,511,497,238,351,980,387,413,863,829,34
36081010300,4010300,4150,4150,0,0,643,721,2521,82,623,37,166,2031,1915,116
36081010400,4010400,3315,3315,0,0,608,525,234,370,1144,676,366,1016,981,35
36081010500,4010500,4641,4641,0,0,981,1348,2212,232,626,59,164,1784,1754,30
36081010600,4010600,3417,3382,35,0,682,532,174,363,1373,564,411,1016,968,48
36081010701,4010701,7,7,0,0,1,6,1,0,0,0,0,2,2,0
36081010800,4010800,3034,3024,10,0,646,609,113,328,1238,497,249,886,838,48
36081011000,4011000,3190,3182,8,0,659,830,145,282,1025,666,242,941,924,17
36081011100,4011100,2902,2902,0,0,401,595,1797,37,343,29,101,1349,1289,60
36081011200,4011200,2497,2488,9,0,539,781,290,146,772,299,209,790,750,40
36081011300,4011300,4280,4275,5,0,482,992,2438,77,566,55,152,2113,1946,167
36081011400,4011400,1539,1523,16,0,339,706,194,117,322,120,80,447,426,21
36081011500,4011500,2414,2413,1,0,257,504,1442,45,270,24,129,1199,1130,69
36081011600,4011600,2370,2370,0,0,503,816,216,149,617,275,297,661,635,26
36081011700,4011700,3840,3826,14,0,463,602,2574,57,423,48,136,1840,1733,107
36081011800,4011800,2690,2690,0,0,567,839,174,128,1073,308,168,791,759,32
36081011900,4011900,1729,1729,0,0,182,367,1102,27,137,24,72,866,806,60
36081012000,4012000,2385,2385,0,0,501,502,115,104,1357,189,118,736,692,44
36081012100,4012100,2177,2164,13,0,284,344,1476,19,224,23,91,1040,966,74
36081012200,4012200,2802,2802,0,0,550,1026,185,206,976,218,191,932,851,81
36081012301,4012301,3272,3272,0,0,451,598,2220,73,221,55,105,1473,1385,88
36081012400,4012400,2873,2868,5,0,614,1228,202,223,750,282,188,905,858,47
36081012500,4012500,1735,1735,0,0,188,422,934,37,241,24,77,799,760,39
36081012601,4012601,2596,2596,0,0,527,1365,216,202,444,246,123,799,747,52
36081012602,4012602,2715,2715,0,0,580,1513,219,174,488,220,101,838,797,41
36081012800,4012800,2212,2209,3,0,455,982,610,101,283,125,111,764,712,52
36081013000,4013000,1757,1737,20,0,434,674,571,83,303,52,74,576,544,32
36081013200,4013200,1919,1897,22,0,387,674,643,136,347,44,75,680,649,31
36081013400,4013400,5904,5730,174,0,987,1548,2711,536,733,73,303,2874,2705,169
36081013500,4013500,1526,1526,0,0,257,198,1206,13,67,14,28,701,656,45
36081013600,4013600,1994,1994,0,0,337,555,896,147,274,50,72,950,873,77
36081013700,4013700,1747,1747,0,0,227,333,1160,54,125,25,50,875,806,69
36081013800,4013800,3785,3782,3,0,711,1197,1154,217,982,98,137,1580,1492,88
36081014000,4014000,3952,3941,11,0,881,1091,1558,271,713,125,194,1580,1474,106
36081014100,4014100,1645,1645,0,0,229,410,938,26,169,12,90,772,722,50
36081014201,4014201,4702,4702,0,0,1087,1978,187,556,1327,387,267,1508,1444,64
36081014202,4014202,2870,2491,379,262,534,1309,145,259,753,242,162,736,700,36
36081014300,4014300,4007,4007,0,0,624,1002,2107,77,574,75,172,1810,1713,97
36081014400,4014400,2005,2000,5,0,443,738,120,120,789,124,114,642,600,42
36081014500,4014500,2368,2362,6,0,362,499,1440,34,236,43,116,1061,989,72
36081014700,4014700,2933,2917,16,0,367,648,1764,60,258,55,148,1438,1338,100
36081014800,4014800,2186,2172,14,0,422,475,73,189,912,390,147,634,601,33
36081014900,4014900,2477,2477,0,0,367,765,1253,23,272,43,121,1088,1023,65
36081015000,4015000,2418,2418,0,0,489,529,82,236,990,308,273,701,658,43
36081015100,4015100,2675,2661,14,0,312,646,1455,51,335,61,127,1307,1229,78
36081015200,4015200,2638,2638,0,0,452,653,101,342,809,533,200,829,800,29
36081015300,4015300,2131,2086,45,0,222,413,1138,54,371,41,114,1070,998,72
36081015400,4015400,2390,2385,5,0,478,421,103,232,946,422,266,738,702,36
36081015500,4015500,2344,2334,10,0,277,546,1261,32,371,45,89,1085,1035,50
36081015600,4015600,3210,3210,0,0,611,457,64,464,1298,483,444,946,917,29
36081015700,4015700,1655,1655,0,0,245,523,599,39,401,38,55,796,770,26
36081015801,4015801,3817,3799,18,3,669,614,58,937,1015,762,431,1130,1072,58
36081015802,4015802,4607,4587,20,0,801,600,107,733,1183,1321,663,1403,1353,50
36081015900,4015900,4010,4010,0,0,444,939,2102,95,575,95,204,2053,1938,115
36081016100,4016100,2291,2291,0,0,360,898,725,32,466,52,118,891,842,49
36081016300,4016300,4053,4053,0,0,804,1664,590,1090,485,58,166,1721,1682,39
36081016400,4016400,3306,3296,10,10,642,344,54,739,797,810,562,978,931,47
36081016600,4016600,3400,3393,7,7,520,595,92,594,846,684,589,1113,1050,63
36081016800,4016800,2764,2746,18,0,498,631,81,493,597,617,345,862,826,36
36081016900,4016900,5577,5577,0,0,897,1398,2567,74,1304,34,200,2545,2414,131
36081017000,4017000,2504,2489,15,0,473,326,68,703,485,558,364,811,763,48
36081017101,4017101,36,22,14,0,6,11,8,9,3,0,5,5,5,0
36081017102,4017102,27,21,6,0,12,9,1,7,6,0,4,7,4,3
36081017200,4017200,2224,2224,0,0,384,278,26,663,390,552,315,670,654,16
36081017400,4017400,2423,2414,9,0,469,468,38,754,419,467,277,736,688,48
36081017600,4017600,2181,2165,16,0,417,331,54,750,476,333,237,647,616,31
36081017800,4017800,2084,2065,19,0,433,310,26,677,417,372,282,624,593,31
36081017901,4017901,986,986,0,0,161,351,317,15,253,19,31,455,435,20
36081017902,4017902,124,31,93,0,3,26,26,67,1,1,3,9,6,3
36081018000,4018000,1365,1365,0,0,343,231,96,398,316,164,160,411,391,20
36081018101,4018101,3836,3834,2,0,533,1382,1310,59,947,33,105,1769,1702,67
36081018102,4018102,3800,3800,0,0,484,817,1827,66,925,36,129,1989,1898,91
36081018200,4018200,2540,2504,36,24,516,467,63,1220,325,250,215,796,757,39
36081018300,4018300,6044,6016,28,0,948,1850,2437,101,1412,42,202,2808,2672,136
36081018401,4018401,2174,2174,0,0,520,246,13,1397,154,166,198,714,679,35
36081018402,4018402,2412,2401,11,0,506,277,18,1392,262,220,243,723,678,45
36081018501,4018501,3502,3502,0,0,502,1068,1340,85,828,50,131,1728,1654,74
36081018502,4018502,3453,3439,14,0,499,1027,1361,71,827,47,120,1600,1531,69
36081018600,4018600,1802,1802,0,0,381,243,48,789,223,238,261,565,532,33
36081018700,4018700,3611,3212,399,0,746,1286,943,300,901,78,103,1272,1187,85
36081018800,4018800,1510,1491,19,0,329,232,17,765,172,212,112,449,429,20
36081018900,4018900,3457,3457,0,0,482,1181,947,121,1063,52,93,1500,1363,137
36081019000,4019000,2445,2445,0,0,482,282,56,1343,231,285,248,723,693,30
36081019200,4019200,2359,2359,0,0,451,361,42,1224,298,288,146,760,722,38
36081019400,4019400,3015,3015,0,0,570,493,35,1453,431,371,232,948,885,63
36081019600,4019600,3122,3122,0,0,709,600,31,1460,409,360,262,1008,953,55
36081019800,4019800,3682,3682,0,0,921,803,33,1387,892,355,212,1077,1014,63
36081019901,4019901,1088,601,487,186,331,475,125,376,68,28,16,228,211,17
36081019902,4019902,317,47,270,0,9,93,38,169,0,10,7,18,18,0
36081019903,4019903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081020200,4020200,1693,1592,101,0,356,307,40,587,383,237,139,473,450,23
36081020400,4020400,2278,2257,21,21,491,609,51,716,623,156,123,731,672,59
36081020500,4020500,1184,1171,13,0,248,732,185,21,210,20,16,431,380,51
36081020600,4020600,2046,2046,0,0,469,883,114,332,433,161,123,595,574,21
36081020800,4020800,3513,3391,122,0,718,1269,279,1115,472,173,205,1471,1170,301
36081021200,4021200,2812,2614,198,0,744,1693,134,254,426,151,154,785,753,32
36081021400,4021400,6673,6582,91,0,1333,2130,677,725,2594,278,269,2284,2179,105
36081021601,4021601,2678,2678,0,0,291,599,1008,302,592,60,117,1527,1434,93
36081021602,4021602,1506,1462,44,0,294,705,145,205,308,98,45,502,481,21
36081021603,4021603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081021900,4021900,31,24,7,0,14,9,10,5,2,0,5,9,9,0
36081022001,4022001,6551,6244,307,0,1272,1984,1662,1136,1430,115,224,2954,2809,145
36081022002,4022002,6010,6010,0,0,1000,1422,1831,661,1711,142,243,2785,2642,143
36081022900,4022900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081023000,4023000,1880,1880,0,0,333,437,406,102,771,72,92,588,563,25
36081023200,4023200,5264,4992,272,263,969,1550,774,567,1926,183,264,1937,1827,110
36081023501,4023501,4403,4393,10,0,882,2495,366,34,1408,55,45,1473,1396,77
36081023502,4023502,3373,3356,17,0,607,1675,442,29,1129,43,55,1200,1153,47
36081023600,4023600,3266,3263,3,3,631,923,185,490,1475,97,96,1626,1242,384
36081023800,4023800,4863,4835,28,0,1137,1828,85,627,1973,223,127,1526,1485,41
36081024000,4024000,6252,6209,43,0,1437,2782,189,1098,1642,306,235,2213,2155,58
36081024300,4024300,6231,6231,0,0,1294,2429,1062,47,2558,54,81,2067,1931,136
36081024500,4024500,5544,5464,80,0,847,1783,1717,170,1686,48,140,2262,2179,83
36081024600,4024600,1,0,1,0,1,0,1,0,0,0,0,0,0,0
36081024700,4024700,1537,1537,0,0,268,514,178,21,780,17,27,559,522,37
36081024900,4024900,5724,5511,213,213,767,1418,1146,107,2869,69,115,2298,2194,104
36081025100,4025100,5818,5725,93,0,889,1966,1596,146,1936,57,117,2515,2386,129
36081025301,4025301,4510,4494,16,0,648,1704,1488,81,1044,45,148,2105,2014,91
36081025302,4025302,3013,2997,16,0,522,1397,676,47,803,28,62,1294,1231,63
36081025401,4025401,3899,3871,28,9,1001,662,29,1927,934,147,200,1147,1067,80
36081025402,4025402,6180,5993,187,0,1424,1234,129,3283,1010,208,316,2332,2214,118
36081025500,4025500,1603,1603,0,0,237,545,363,20,630,4,41,608,578,30
36081025700,4025700,1648,1638,10,0,274,562,258,18,761,10,39,618,559,59
36081025800,4025800,2289,2289,0,0,566,379,11,1195,476,103,125,672,622,50
36081025900,4025900,3542,3536,6,0,642,1285,449,59,1655,34,60,1265,1196,69
36081026000,4026000,2915,2915,0,0,770,637,36,1557,471,100,114,899,859,40
36081026100,4026100,7802,7792,10,0,1538,2845,522,101,4189,43,102,2545,2467,78
36081026200,4026200,1652,1652,0,0,348,276,8,960,204,69,135,478,456,22
36081026300,4026300,6631,6609,22,0,1143,2216,543,75,3673,47,77,2288,2178,110
36081026400,4026400,2736,2708,28,28,567,456,21,1741,246,105,167,927,880,47
36081026501,4026501,3213,3213,0,0,558,680,234,38,2167,32,62,1280,1156,124
36081026502,4026502,1622,1622,0,0,390,448,84,16,1034,12,28,493,470,23
36081026600,4026600,1949,1934,15,0,297,219,25,1353,194,38,120,849,815,34
36081026700,4026700,6196,6160,36,8,1134,2369,279,57,3321,87,83,2221,2107,114
36081026901,4026901,5210,5210,0,0,1069,3083,182,39,1798,46,62,1666,1609,57
36081026902,4026902,4244,4244,0,0,801,1571,181,33,2378,28,53,1493,1415,78
36081027000,4027000,1960,1951,9,0,422,322,26,1174,177,132,129,582,560,22
36081027101,4027101,5454,5428,26,0,1025,1861,207,56,3231,28,71,1837,1765,72
36081027102,4027102,3112,3112,0,0,725,2263,188,27,596,17,21,914,898,16
36081027200,4027200,2065,2065,0,0,463,283,34,1259,195,138,156,615,591,24
36081027301,4027301,3673,3673,0,0,848,3175,75,18,342,55,8,997,945,52
36081027302,4027302,4765,4759,6,0,1020,3515,211,139,786,65,49,1563,1514,49
36081027400,4027400,1927,1927,0,0,374,273,10,1247,184,112,101,607,576,31
36081027500,4027500,6773,6773,0,0,1343,4895,539,92,1080,74,93,2250,2163,87
36081027600,4027600,1365,1365,0,0,340,320,9,781,81,98,76,425,385,40
36081027701,4027701,3448,3435,13,0,673,2615,195,29,534,42,33,1082,1049,33
36081027702,4027702,5196,5196,0,0,997,3219,587,123,1104,88,75,1898,1806,92
36081027800,4027800,2529,2416,113,0,576,462,39,1774,82,66,106,867,841,26
36081027900,4027900,6358,6206,152,0,1063,3941,973,106,1125,103,110,2403,2308,95
36081028000,4028000,1901,1901,0,0,471,249,5,1353,97,87,110,570,552,18
36081028100,4028100,5991,5991,0,0,958,3256,1391,114,1037,37,156,2495,2399,96
36081028200,4028200,1801,1801,0,0,372,194,24,1301,95,52,135,564,542,22
36081028300,4028300,7523,7517,6,0,1210,3889,1528,116,1759,72,159,3194,3066,128
36081028400,4028400,3766,3766,0,0,749,353,46,2855,149,110,253,1206,1143,63
36081028500,4028500,4858,4858,0,0,777,1787,1911,72,828,86,174,2259,2141,118
36081028700,4028700,6544,6542,2,0,1072,2496,1701,97,1941,84,225,2909,2776,133
36081028801,4028801,2940,2920,20,0,633,377,51,1861,267,151,233,878,844,34
36081028802,4028802,1952,1952,0,0,446,283,14,1341,61,83,170,638,585,53
36081028803,4028803,8,8,0,0,4,1,0,6,0,0,1,1,1,0
36081028900,4028900,5202,5181,21,0,835,1733,1044,65,2152,62,146,2177,2085,92
36081029100,4029100,7341,7045,296,243,1340,1789,889,110,4331,94,128,2583,2463,120
36081029300,4029300,1457,1457,0,0,283,348,119,6,937,21,26,451,430,21
36081029400,4029400,8072,7337,735,0,1754,1106,139,5920,271,216,420,2578,2457,121
36081029500,4029500,3826,3826,0,0,576,888,1419,129,1173,79,138,1743,1685,58
36081029700,4029700,2258,2258,0,0,391,660,762,29,733,15,59,824,792,32
36081029900,4029900,5,5,0,0,2,3,0,0,0,0,2,2,1,1
36081030600,4030600,5287,4876,411,35,1061,529,109,3855,328,167,299,1563,1518,45
36081030903,4030903,6748,6748,0,0,1319,3206,720,32,2627,83,80,2163,2039,124
36081030904,4030904,3724,3710,14,0,693,1784,826,50,956,56,52,1341,1262,79
36081030905,4030905,3424,3412,12,0,697,1260,717,38,1307,25,77,1234,1153,81
36081030906,4030906,4924,4913,11,0,984,1683,686,48,2391,43,73,1675,1604,71
36081031700,4031700,6781,6415,366,0,1398,1509,4259,322,452,94,145,2812,2613,199
36081032000,4032000,5200,4343,857,214,1302,633,165,3864,114,146,278,1392,1323,69
36081032700,4032700,3932,3932,0,0,773,2599,388,75,810,39,21,1261,1175,86
36081032800,4032800,2660,2638,22,0,553,216,59,2152,26,82,125,885,846,39
36081032900,4032900,4251,4065,186,0,855,2406,441,231,1030,88,55,1251,1191,60
36081033000,4033000,7365,7354,11,0,1586,751,109,5705,203,167,430,2282,2182,100
36081033100,4033100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081033401,4033401,4196,4196,0,0,993,515,41,3264,108,79,189,1450,1374,76
36081033403,4033403,4874,4874,0,0,722,178,17,4430,23,51,175,2363,2331,32
36081033404,4033404,4723,4723,0,0,722,223,34,4215,33,47,171,2354,2325,29
36081033405,4033405,3653,3653,0,0,628,212,13,3117,61,78,172,1610,1572,38
36081033700,4033700,3765,3765,0,0,717,2596,187,30,878,36,38,1125,1070,55
36081033900,4033900,3481,3481,0,0,642,2141,325,83,825,55,52,1220,1147,73
36081034700,4034700,3688,3579,109,0,778,2338,241,341,645,65,58,1101,1043,58
36081035100,4035100,4178,4178,0,0,770,2691,413,165,768,56,85,1599,1535,64
36081035200,4035200,2550,2508,42,10,492,238,14,2048,71,49,130,808,765,43
36081035300,4035300,2828,2828,0,0,637,2103,85,297,268,48,27,860,807,53
36081035700,4035700,5593,4775,818,330,1137,2796,514,1340,748,60,135,1580,1441,139
36081035800,4035800,4508,4498,10,7,950,360,40,3719,42,95,252,1465,1386,79
