ed,cd,dem,rep,con,wor,oth,blank,total
29042,27,92.0,5.0,0.0,0.0,1.0,48.0,146.0
29043,27,970.0,79.0,3.0,3.0,12.0,284.0,1351.0
29044,27,959.0,94.0,4.0,3.0,31.0,296.0,1387.0
29045,27,1187.0,131.0,6.0,7.0,26.0,393.0,1750.0
29046,27,492.0,52.0,3.0,5.0,12.0,172.0,736.0
29047,23,402.0,57.0,0.0,1.0,8.0,137.0,605.0
29048,23,986.0,122.0,4.0,7.0,36.0,379.0,1534.0
29049,27,228.0,15.0,0.0,1.0,4.0,53.0,301.0
29050,24,1144.0,121.0,3.0,0.0,37.0,307.0,1612.0
29051,24,1154.0,92.0,3.0,7.0,23.0,355.0,1634.0
29052,24,196.0,11.0,0.0,0.0,9.0,50.0,266.0
29053,24,701.0,62.0,3.0,3.0,8.0,234.0,1011.0
29054,23,819.0,119.0,7.0,5.0,21.0,320.0,1291.0
29055,23,841.0,107.0,1.0,3.0,21.0,349.0,1322.0
29056,27,1000.0,35.0,6.0,5.0,22.0,235.0,1303.0
29057,27,595.0,37.0,4.0,2.0,12.0,151.0,801.0
29058,23,1133.0,132.0,5.0,1.0,34.0,369.0,1674.0
29059,23,577.0,52.0,1.0,2.0,16.0,178.0,826.0
29060,23,1011.0,115.0,3.0,5.0,32.0,380.0,1546.0
29061,31,79.0,5.0,2.0,0.0,1.0,17.0,104.0
29062,31,7.0,0.0,0.0,0.0,1.0,0.0,8.0
29063,27,602.0,52.0,1.0,3.0,15.0,230.0,903.0
29064,31,103.0,1.0,0.0,1.0,3.0,19.0,127.0
29065,27,548.0,42.0,1.0,3.0,14.0,160.0,768.0
29066,24,431.0,24.0,4.0,0.0,5.0,119.0,583.0
30001,30,315.0,251.0,10.0,2.0,26.0,207.0,811.0
30002,30,646.0,492.0,20.0,5.0,42.0,415.0,1620.0
30003,30,477.0,342.0,7.0,2.0,38.0,306.0,1172.0
30005,30,665.0,289.0,15.0,2.0,34.0,385.0,1390.0
30006,30,683.0,218.0,7.0,2.0,28.0,380.0,1318.0
30008,30,778.0,210.0,9.0,7.0,30.0,426.0,1460.0
30009,30,442.0,149.0,4.0,2.0,19.0,266.0,882.0
30010,30,713.0,224.0,14.0,5.0,42.0,420.0,1418.0
30011,26,582.0,110.0,4.0,4.0,19.0,270.0,989.0
30012,26,354.0,73.0,3.0,0.0,7.0,118.0,555.0
30013,26,969.0,223.0,9.0,5.0,36.0,330.0,1572.0
30014,25,134.0,26.0,0.0,0.0,2.0,41.0,203.0
30015,25,285.0,35.0,1.0,0.0,5.0,97.0,423.0
30018,26,97.0,7.0,0.0,1.0,0.0,44.0,149.0
30019,30,,,,,,,
30020,26,564.0,89.0,4.0,3.0,18.0,209.0,887.0
30021,26,989.0,170.0,6.0,5.0,45.0,383.0,1598.0
30022,26,971.0,186.0,11.0,8.0,34.0,446.0,1656.0
30023,26,603.0,92.0,3.0,4.0,21.0,232.0,955.0
30024,26,997.0,189.0,6.0,7.0,31.0,456.0,1686.0
30025,26,911.0,142.0,4.0,2.0,31.0,445.0,1535.0
30026,30,13.0,3.0,0.0,0.0,1.0,7.0,24.0
30027,30,856.0,182.0,4.0,3.0,42.0,517.0,1604.0
30028,30,294.0,48.0,0.0,4.0,12.0,163.0,521.0
30031,30,764.0,127.0,6.0,3.0,20.0,393.0,1313.0
30032,30,88.0,19.0,2.0,0.0,6.0,66.0,181.0
30033,30,576.0,128.0,3.0,2.0,16.0,265.0,990.0
30034,30,458.0,79.0,2.0,0.0,15.0,249.0,803.0
30035,25,864.0,155.0,1.0,7.0,22.0,461.0,1510.0
30036,25,987.0,169.0,4.0,5.0,24.0,477.0,1666.0
30037,25,663.0,103.0,1.0,0.0,30.0,299.0,1096.0
30038,25,781.0,133.0,3.0,10.0,28.0,376.0,1331.0
30039,25,773.0,139.0,6.0,1.0,28.0,408.0,1355.0
30040,25,1110.0,131.0,4.0,3.0,36.0,456.0,1740.0
30041,25,1005.0,196.0,4.0,5.0,29.0,490.0,1729.0
30042,25,574.0,66.0,1.0,7.0,4.0,200.0,852.0
30043,25,593.0,73.0,0.0,2.0,17.0,252.0,937.0
30044,26,46.0,3.0,0.0,1.0,2.0,13.0,65.0
30045,25,716.0,89.0,1.0,4.0,13.0,224.0,1047.0
30046,25,961.0,135.0,2.0,3.0,16.0,381.0,1498.0
30047,25,483.0,72.0,2.0,0.0,15.0,207.0,779.0
30048,25,454.0,64.0,7.0,1.0,16.0,217.0,759.0
30049,22,875.0,137.0,11.0,5.0,25.0,271.0,1324.0
30050,22,558.0,113.0,0.0,3.0,31.0,230.0,935.0
30051,22,600.0,100.0,3.0,1.0,28.0,224.0,956.0
30052,25,431.0,68.0,3.0,4.0,16.0,191.0,713.0
30053,25,482.0,118.0,5.0,2.0,13.0,232.0,852.0
30054,26,378.0,76.0,0.0,2.0,16.0,210.0,682.0
30055,26,612.0,102.0,8.0,2.0,17.0,292.0,1033.0
30056,26,762.0,117.0,7.0,5.0,20.0,299.0,1210.0
30057,26,879.0,116.0,2.0,6.0,26.0,362.0,1391.0
30058,26,316.0,49.0,5.0,0.0,10.0,133.0,513.0
30059,26,19.0,4.0,0.0,0.0,1.0,19.0,43.0
30060,25,663.0,77.0,4.0,4.0,10.0,285.0,1043.0
30061,25,757.0,100.0,1.0,4.0,23.0,276.0,1161.0
30062,30,17.0,1.0,1.0,0.0,0.0,13.0,32.0
30063,25,155.0,22.0,0.0,1.0,1.0,67.0,246.0
30064,26,138.0,27.0,0.0,1.0,7.0,50.0,223.0
30065,26,70.0,14.0,0.0,0.0,4.0,36.0,124.0
30066,26,38.0,2.0,0.0,0.0,1.0,19.0,60.0
30067,25,,,,,,,
30068,26,,,,,,,
30069,22,,,,,,,
31001,31,1188.0,58.0,2.0,7.0,25.0,242.0,1522.0
31002,31,985.0,67.0,7.0,6.0,27.0,253.0,1345.0
31003,31,828.0,58.0,2.0,3.0,23.0,208.0,1122.0
31004,31,902.0,59.0,3.0,2.0,30.0,229.0,1225.0
31005,31,1098.0,58.0,7.0,6.0,23.0,271.0,1463.0
31006,31,844.0,32.0,2.0,6.0,18.0,176.0,1078.0
31007,31,217.0,12.0,2.0,1.0,8.0,70.0,310.0
31008,31,1271.0,70.0,0.0,11.0,29.0,245.0,1626.0
31009,31,557.0,25.0,3.0,10.0,12.0,139.0,746.0
31010,31,789.0,42.0,0.0,10.0,13.0,160.0,1014.0
31011,31,998.0,55.0,1.0,6.0,22.0,209.0,1291.0
31012,31,987.0,45.0,3.0,4.0,14.0,137.0,1190.0
31013,31,397.0,16.0,0.0,2.0,16.0,91.0,522.0
31014,31,1093.0,45.0,1.0,5.0,27.0,217.0,1388.0
31015,31,1239.0,67.0,7.0,12.0,26.0,311.0,1662.0
31016,31,995.0,99.0,3.0,1.0,28.0,246.0,1372.0
31017,32,45.0,5.0,0.0,1.0,0.0,17.0,68.0
31018,31,777.0,37.0,1.0,11.0,16.0,138.0,980.0
31019,32,15.0,1.0,0.0,1.0,0.0,4.0,21.0
31020,31,1253.0,77.0,7.0,11.0,33.0,260.0,1641.0
31021,28,68.0,7.0,0.0,1.0,0.0,21.0,97.0
31023,31,1308.0,48.0,1.0,2.0,33.0,235.0,1627.0
31024,31,425.0,25.0,1.0,0.0,9.0,86.0,546.0
31025,31,1039.0,44.0,3.0,5.0,28.0,224.0,1343.0
31027,31,1179.0,23.0,1.0,2.0,26.0,198.0,1429.0
31028,31,1058.0,29.0,1.0,3.0,23.0,168.0,1282.0
31029,31,894.0,27.0,2.0,0.0,20.0,141.0,1084.0
31030,31,534.0,12.0,2.0,1.0,6.0,87.0,642.0
31031,31,655.0,20.0,4.0,1.0,17.0,116.0,813.0
31032,31,1224.0,42.0,4.0,4.0,38.0,219.0,1531.0
31033,28,494.0,38.0,3.0,5.0,9.0,136.0,685.0
31034,31,1055.0,55.0,5.0,3.0,23.0,205.0,1346.0
31035,31,883.0,39.0,0.0,3.0,21.0,171.0,1117.0
31036,31,289.0,8.0,1.0,1.0,7.0,48.0,354.0
31037,28,633.0,31.0,1.0,5.0,9.0,176.0,855.0
31038,28,742.0,49.0,3.0,3.0,14.0,217.0,1028.0
31039,28,576.0,46.0,4.0,2.0,12.0,137.0,777.0
31040,28,24.0,0.0,1.0,1.0,0.0,6.0,32.0
31041,28,990.0,52.0,6.0,5.0,19.0,288.0,1360.0
31042,28,321.0,64.0,0.0,2.0,6.0,96.0,489.0
31043,28,967.0,121.0,6.0,4.0,24.0,330.0,1452.0
31044,28,782.0,114.0,2.0,3.0,22.0,272.0,1195.0
31045,28,1018.0,101.0,12.0,5.0,23.0,335.0,1494.0
31046,28,845.0,73.0,4.0,4.0,18.0,255.0,1199.0
31047,28,332.0,54.0,1.0,2.0,6.0,120.0,515.0
31048,28,423.0,46.0,1.0,1.0,9.0,132.0,612.0
31049,28,99.0,9.0,0.0,0.0,2.0,29.0,139.0
31050,28,759.0,106.0,6.0,2.0,22.0,287.0,1182.0
31051,28,736.0,89.0,4.0,0.0,15.0,261.0,1105.0
31052,28,698.0,100.0,1.0,2.0,13.0,273.0,1087.0
31053,28,708.0,84.0,0.0,4.0,25.0,229.0,1050.0
31054,28,1122.0,61.0,3.0,6.0,22.0,307.0,1521.0
31055,28,938.0,70.0,2.0,6.0,31.0,249.0,1296.0
31056,28,902.0,74.0,4.0,6.0,15.0,267.0,1268.0
31057,29,757.0,108.0,1.0,2.0,22.0,288.0,1178.0
31058,28,857.0,71.0,5.0,6.0,13.0,291.0,1243.0
31059,28,1012.0,211.0,6.0,7.0,30.0,408.0,1674.0
31060,28,967.0,220.0,14.0,2.0,19.0,377.0,1599.0
31061,28,1017.0,163.0,5.0,2.0,35.0,351.0,1573.0
31062,28,,,,,,,
31063,31,,,,,,,
31065,31,,,,,,,
31066,31,,,,,,,
32001,24,337.0,42.0,1.0,2.0,7.0,114.0,503.0
32002,27,198.0,25.0,1.0,3.0,7.0,66.0,300.0
32003,27,936.0,74.0,1.0,6.0,17.0,276.0,1310.0
32004,24,577.0,44.0,2.0,4.0,12.0,172.0,811.0
32005,27,853.0,67.0,4.0,3.0,14.0,224.0,1165.0
32006,24,69.0,3.0,0.0,0.0,0.0,19.0,91.0
32007,27,1061.0,70.0,6.0,4.0,20.0,244.0,1405.0
32008,24,994.0,130.0,2.0,4.0,19.0,326.0,1475.0
32009,27,864.0,71.0,0.0,3.0,20.0,276.0,1234.0
32010,27,465.0,27.0,2.0,3.0,11.0,155.0,663.0
32011,24,118.0,23.0,0.0,0.0,4.0,31.0,176.0
32012,27,589.0,44.0,1.0,4.0,17.0,155.0,810.0
32013,27,61.0,2.0,0.0,1.0,1.0,8.0,73.0
32014,27,12.0,1.0,0.0,0.0,0.0,1.0,14.0
32015,27,990.0,132.0,5.0,12.0,21.0,310.0,1470.0
32016,29,464.0,41.0,2.0,3.0,9.0,123.0,642.0
32017,28,988.0,67.0,6.0,6.0,35.0,264.0,1366.0
32018,28,285.0,19.0,0.0,2.0,6.0,69.0,381.0
32019,28,928.0,66.0,1.0,5.0,27.0,243.0,1270.0
32020,28,886.0,41.0,7.0,10.0,27.0,250.0,1221.0
32021,28,1227.0,62.0,3.0,6.0,28.0,322.0,1648.0
32022,28,1175.0,62.0,0.0,2.0,23.0,273.0,1535.0
32023,28,956.0,38.0,2.0,11.0,24.0,224.0,1255.0
32024,28,822.0,32.0,2.0,3.0,27.0,189.0,1075.0
32025,28,921.0,37.0,1.0,5.0,13.0,232.0,1209.0
32026,28,1191.0,62.0,1.0,7.0,37.0,298.0,1596.0
32027,28,1159.0,38.0,2.0,7.0,30.0,242.0,1478.0
32028,28,1154.0,37.0,2.0,8.0,29.0,217.0,1447.0
32029,28,754.0,30.0,4.0,4.0,7.0,160.0,959.0
32030,28,841.0,38.0,3.0,6.0,16.0,209.0,1113.0
32031,28,844.0,34.0,2.0,3.0,23.0,175.0,1081.0
32032,28,1095.0,47.0,3.0,2.0,20.0,187.0,1354.0
32033,28,351.0,13.0,1.0,4.0,7.0,60.0,436.0
32034,28,1170.0,42.0,3.0,6.0,22.0,202.0,1445.0
32035,28,447.0,17.0,1.0,0.0,8.0,104.0,577.0
32036,28,793.0,24.0,4.0,1.0,15.0,98.0,935.0
32037,27,1269.0,55.0,5.0,8.0,23.0,273.0,1633.0
32038,27,1069.0,49.0,1.0,8.0,19.0,240.0,1386.0
32039,28,1131.0,54.0,1.0,8.0,19.0,229.0,1442.0
32040,28,1010.0,51.0,2.0,7.0,23.0,200.0,1293.0
32041,28,560.0,23.0,0.0,1.0,7.0,110.0,701.0
32042,28,1090.0,45.0,2.0,6.0,19.0,268.0,1430.0
32043,28,1241.0,52.0,4.0,4.0,18.0,300.0,1619.0
32044,27,631.0,16.0,1.0,2.0,13.0,88.0,751.0
32045,28,785.0,44.0,2.0,4.0,16.0,201.0,1052.0
32046,28,815.0,19.0,2.0,3.0,7.0,144.0,990.0
32047,28,868.0,14.0,0.0,8.0,20.0,141.0,1051.0
32048,27,1184.0,29.0,3.0,8.0,18.0,221.0,1463.0
32049,27,658.0,19.0,0.0,1.0,25.0,138.0,841.0
32050,28,1230.0,44.0,3.0,4.0,21.0,219.0,1521.0
32051,28,1141.0,35.0,1.0,6.0,26.0,215.0,1424.0
32052,28,5.0,0.0,0.0,0.0,0.0,1.0,6.0
32053,28,1340.0,17.0,1.0,3.0,21.0,174.0,1556.0
32054,28,1173.0,27.0,3.0,5.0,22.0,144.0,1374.0
32055,28,783.0,15.0,2.0,3.0,15.0,82.0,900.0
32056,28,773.0,20.0,0.0,5.0,12.0,91.0,901.0
32057,28,823.0,17.0,1.0,2.0,15.0,93.0,951.0
32058,28,764.0,15.0,3.0,3.0,11.0,95.0,891.0
32059,28,758.0,16.0,0.0,3.0,19.0,88.0,884.0
32060,28,772.0,13.0,1.0,2.0,14.0,88.0,890.0
32061,28,765.0,16.0,3.0,6.0,16.0,90.0,896.0
32062,28,863.0,20.0,2.0,2.0,23.0,146.0,1056.0
32064,28,695.0,23.0,1.0,2.0,8.0,130.0,859.0
32065,28,931.0,31.0,2.0,2.0,20.0,148.0,1134.0
32067,28,1199.0,67.0,4.0,3.0,29.0,254.0,1556.0
32068,28,1015.0,65.0,6.0,8.0,16.0,241.0,1351.0
32069,27,281.0,16.0,1.0,4.0,6.0,50.0,358.0
32070,28,59.0,3.0,1.0,0.0,1.0,9.0,73.0
32071,29,,,,,,,
33001,23,912.0,233.0,10.0,4.0,34.0,403.0,1596.0
33002,23,980.0,278.0,18.0,4.0,39.0,428.0,1747.0
33003,23,898.0,199.0,10.0,4.0,32.0,386.0,1529.0
33004,23,682.0,206.0,13.0,1.0,35.0,329.0,1266.0
33005,23,880.0,147.0,4.0,5.0,27.0,307.0,1370.0
33006,23,917.0,287.0,11.0,5.0,42.0,412.0,1674.0
33007,23,650.0,175.0,11.0,3.0,31.0,323.0,1193.0
33008,23,934.0,214.0,17.0,4.0,30.0,398.0,1597.0
33009,23,882.0,178.0,9.0,6.0,27.0,402.0,1504.0
33010,23,1018.0,156.0,8.0,4.0,35.0,391.0,1612.0
33012,23,801.0,137.0,9.0,3.0,17.0,272.0,1239.0
33013,23,127.0,15.0,1.0,0.0,2.0,30.0,175.0
33014,23,898.0,181.0,6.0,2.0,40.0,343.0,1470.0
33015,23,781.0,104.0,5.0,3.0,28.0,281.0,1202.0
33016,23,974.0,147.0,5.0,8.0,32.0,371.0,1537.0
33017,23,1085.0,150.0,8.0,2.0,33.0,362.0,1640.0
33018,23,888.0,95.0,3.0,7.0,26.0,271.0,1290.0
33019,23,760.0,69.0,2.0,2.0,10.0,255.0,1098.0
33020,23,886.0,109.0,4.0,3.0,27.0,291.0,1320.0
33021,23,1108.0,93.0,4.0,6.0,28.0,348.0,1587.0
33022,23,472.0,51.0,3.0,1.0,11.0,132.0,670.0
33023,23,1206.0,123.0,10.0,4.0,33.0,339.0,1715.0
33024,23,195.0,18.0,1.0,1.0,7.0,63.0,285.0
33025,23,473.0,38.0,1.0,0.0,5.0,125.0,642.0
33026,27,175.0,13.0,1.0,1.0,8.0,50.0,248.0
33027,27,992.0,51.0,2.0,6.0,29.0,247.0,1327.0
33028,27,472.0,20.0,2.0,2.0,9.0,114.0,619.0
33029,27,1208.0,77.0,8.0,4.0,33.0,293.0,1623.0
33030,27,1350.0,93.0,3.0,5.0,32.0,288.0,1771.0
33031,27,1054.0,37.0,2.0,1.0,21.0,195.0,1310.0
33032,27,1349.0,48.0,2.0,4.0,32.0,233.0,1668.0
33033,27,813.0,23.0,4.0,1.0,15.0,128.0,984.0
33034,27,1153.0,40.0,3.0,7.0,28.0,190.0,1421.0
33035,27,1279.0,41.0,2.0,3.0,19.0,193.0,1537.0
33036,27,1199.0,30.0,4.0,2.0,33.0,178.0,1446.0
33037,27,1233.0,22.0,3.0,3.0,24.0,202.0,1487.0
33038,27,1049.0,29.0,3.0,1.0,19.0,130.0,1231.0
33039,27,960.0,28.0,1.0,0.0,22.0,146.0,1157.0
33040,27,900.0,24.0,2.0,2.0,18.0,144.0,1090.0
33041,27,723.0,24.0,0.0,1.0,11.0,89.0,848.0
33042,27,1204.0,26.0,1.0,2.0,25.0,182.0,1440.0
33043,27,695.0,14.0,2.0,4.0,9.0,120.0,844.0
33044,27,1382.0,52.0,2.0,3.0,32.0,214.0,1685.0
33045,27,1190.0,23.0,3.0,7.0,17.0,209.0,1449.0
33046,27,1451.0,36.0,4.0,6.0,35.0,245.0,1777.0
33047,27,1288.0,38.0,1.0,2.0,24.0,213.0,1566.0
33048,27,1201.0,35.0,5.0,4.0,34.0,195.0,1474.0
33049,27,688.0,18.0,3.0,0.0,18.0,119.0,846.0
33050,27,1335.0,37.0,5.0,5.0,24.0,257.0,1663.0
33051,27,1385.0,65.0,1.0,5.0,30.0,275.0,1761.0
33052,27,1412.0,50.0,3.0,3.0,31.0,260.0,1759.0
33053,27,1147.0,38.0,5.0,8.0,21.0,208.0,1427.0
33054,27,1097.0,40.0,2.0,9.0,31.0,188.0,1367.0
33055,27,984.0,34.0,2.0,5.0,21.0,187.0,1233.0
33056,27,1416.0,39.0,2.0,3.0,28.0,213.0,1701.0
33057,27,946.0,22.0,2.0,5.0,21.0,180.0,1176.0
33058,27,1066.0,41.0,5.0,3.0,27.0,206.0,1348.0
33059,27,643.0,25.0,2.0,3.0,21.0,119.0,813.0
33060,27,1046.0,42.0,1.0,4.0,19.0,194.0,1306.0
33061,27,1089.0,48.0,3.0,6.0,22.0,208.0,1376.0
33062,27,556.0,28.0,1.0,5.0,17.0,127.0,734.0
33063,27,799.0,45.0,2.0,6.0,19.0,177.0,1048.0
33064,27,10.0,1.0,0.0,0.0,0.0,1.0,12.0
33065,27,3.0,0.0,1.0,0.0,0.0,3.0,7.0
33066,27,1122.0,51.0,5.0,3.0,29.0,235.0,1445.0
34001,22,950.0,209.0,11.0,5.0,33.0,377.0,1585.0
34002,21,374.0,35.0,2.0,2.0,7.0,139.0,559.0
34003,22,728.0,121.0,4.0,4.0,20.0,232.0,1109.0
34004,22,844.0,110.0,7.0,3.0,27.0,236.0,1227.0
34005,22,582.0,83.0,2.0,3.0,12.0,217.0,899.0
34006,22,183.0,30.0,1.0,1.0,4.0,54.0,273.0
34007,22,867.0,127.0,3.0,6.0,22.0,317.0,1342.0
34008,22,1016.0,128.0,4.0,5.0,23.0,321.0,1497.0
34009,22,840.0,177.0,6.0,4.0,40.0,334.0,1401.0
34010,21,45.0,0.0,0.0,0.0,3.0,7.0,55.0
34011,22,766.0,94.0,6.0,3.0,16.0,239.0,1124.0
34012,22,1251.0,164.0,2.0,5.0,24.0,344.0,1790.0
34013,22,1193.0,207.0,6.0,7.0,47.0,403.0,1863.0
34014,22,1026.0,213.0,8.0,9.0,38.0,378.0,1672.0
34015,22,330.0,126.0,2.0,2.0,4.0,142.0,606.0
34016,22,294.0,115.0,2.0,3.0,11.0,144.0,569.0
34017,22,878.0,195.0,3.0,4.0,35.0,379.0,1494.0
34018,22,833.0,134.0,6.0,9.0,31.0,320.0,1333.0
34019,22,970.0,132.0,5.0,3.0,36.0,342.0,1488.0
34020,22,584.0,96.0,6.0,2.0,18.0,226.0,932.0
34021,26,1198.0,89.0,4.0,7.0,37.0,315.0,1650.0
34022,26,559.0,64.0,1.0,2.0,7.0,151.0,784.0
34023,22,218.0,16.0,0.0,3.0,10.0,58.0,305.0
34024,22,555.0,99.0,4.0,3.0,21.0,202.0,884.0
34025,22,55.0,19.0,0.0,0.0,3.0,31.0,108.0
34026,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34027,22,865.0,294.0,14.0,2.0,43.0,459.0,1677.0
34028,22,478.0,153.0,4.0,3.0,32.0,207.0,877.0
34031,25,969.0,177.0,2.0,5.0,25.0,397.0,1575.0
34032,25,645.0,127.0,3.0,3.0,19.0,253.0,1050.0
34033,22,445.0,49.0,4.0,1.0,13.0,161.0,673.0
34034,25,814.0,110.0,6.0,3.0,16.0,296.0,1245.0
34035,21,601.0,76.0,2.0,1.0,9.0,200.0,889.0
34036,25,1025.0,100.0,4.0,4.0,21.0,397.0,1551.0
34037,25,412.0,71.0,5.0,1.0,11.0,193.0,693.0
34038,25,459.0,61.0,2.0,3.0,15.0,159.0,699.0
34039,25,919.0,85.0,3.0,4.0,22.0,299.0,1332.0
34040,25,1137.0,148.0,6.0,5.0,36.0,471.0,1803.0
34041,25,888.0,131.0,6.0,5.0,28.0,255.0,1313.0
34042,25,661.0,86.0,0.0,2.0,18.0,199.0,966.0
34043,25,825.0,107.0,2.0,5.0,21.0,280.0,1240.0
34044,25,981.0,102.0,5.0,1.0,12.0,341.0,1442.0
34045,25,663.0,70.0,3.0,4.0,17.0,254.0,1011.0
34046,25,943.0,142.0,5.0,2.0,34.0,315.0,1441.0
34047,25,919.0,126.0,3.0,3.0,26.0,285.0,1362.0
34048,25,664.0,72.0,0.0,2.0,15.0,232.0,985.0
34049,25,452.0,61.0,3.0,2.0,12.0,118.0,648.0
34050,21,150.0,18.0,1.0,2.0,5.0,39.0,215.0
34051,25,950.0,123.0,1.0,2.0,39.0,358.0,1473.0
34052,21,1160.0,123.0,5.0,6.0,18.0,388.0,1700.0
34053,25,41.0,9.0,0.0,0.0,1.0,9.0,60.0
34054,21,760.0,91.0,4.0,6.0,19.0,294.0,1174.0
34055,21,601.0,92.0,2.0,5.0,7.0,268.0,975.0
34056,21,1016.0,111.0,3.0,10.0,22.0,370.0,1532.0
34057,21,709.0,66.0,1.0,5.0,14.0,201.0,996.0
34058,21,567.0,57.0,1.0,2.0,8.0,181.0,816.0
34059,21,965.0,94.0,3.0,4.0,15.0,306.0,1387.0
34060,22,,,,,,,
35001,22,528.0,151.0,4.0,6.0,24.0,199.0,912.0
35003,22,620.0,72.0,4.0,3.0,12.0,222.0,933.0
35005,21,789.0,74.0,2.0,3.0,23.0,180.0,1071.0
35006,21,885.0,52.0,2.0,2.0,19.0,250.0,1210.0
35007,21,1170.0,96.0,7.0,5.0,36.0,271.0,1585.0
35008,21,1220.0,72.0,7.0,2.0,21.0,302.0,1624.0
35009,24,637.0,218.0,5.0,2.0,35.0,399.0,1296.0
35010,21,539.0,52.0,2.0,2.0,16.0,156.0,767.0
35011,21,712.0,51.0,1.0,4.0,15.0,197.0,980.0
35012,21,1092.0,74.0,5.0,7.0,21.0,343.0,1542.0
35013,21,1117.0,84.0,2.0,8.0,21.0,315.0,1547.0
35014,21,1024.0,70.0,3.0,8.0,26.0,323.0,1454.0
35015,21,985.0,62.0,4.0,4.0,14.0,289.0,1358.0
35016,21,1028.0,72.0,4.0,1.0,22.0,267.0,1394.0
35017,21,895.0,104.0,9.0,9.0,22.0,394.0,1433.0
35018,21,901.0,95.0,8.0,5.0,15.0,310.0,1334.0
35019,21,582.0,44.0,5.0,7.0,16.0,242.0,896.0
35020,21,355.0,32.0,4.0,0.0,15.0,124.0,530.0
35021,21,315.0,38.0,4.0,1.0,9.0,64.0,431.0
35022,21,972.0,124.0,1.0,5.0,20.0,377.0,1499.0
35023,21,579.0,63.0,2.0,3.0,18.0,204.0,869.0
35024,21,684.0,90.0,3.0,4.0,11.0,239.0,1031.0
35025,21,772.0,82.0,4.0,3.0,21.0,254.0,1136.0
35026,21,986.0,83.0,4.0,6.0,17.0,230.0,1326.0
35027,25,305.0,59.0,1.0,3.0,6.0,186.0,560.0
35028,24,123.0,26.0,0.0,0.0,5.0,56.0,210.0
35029,25,599.0,73.0,3.0,3.0,8.0,244.0,930.0
35030,25,833.0,140.0,3.0,1.0,25.0,361.0,1363.0
35031,24,579.0,209.0,3.0,1.0,29.0,257.0,1078.0
35032,21,885.0,52.0,3.0,6.0,28.0,237.0,1211.0
35033,21,983.0,59.0,1.0,5.0,21.0,210.0,1279.0
35034,21,895.0,96.0,1.0,6.0,26.0,235.0,1259.0
35035,21,856.0,97.0,2.0,3.0,21.0,208.0,1187.0
35036,21,819.0,86.0,1.0,3.0,18.0,217.0,1144.0
35037,24,352.0,89.0,3.0,2.0,19.0,181.0,646.0
35038,24,600.0,179.0,4.0,1.0,22.0,321.0,1127.0
35039,24,860.0,234.0,7.0,2.0,29.0,405.0,1537.0
35040,24,604.0,199.0,7.0,6.0,29.0,343.0,1188.0
35041,29,745.0,255.0,9.0,2.0,31.0,348.0,1390.0
35042,29,763.0,308.0,5.0,4.0,35.0,419.0,1534.0
35043,24,379.0,120.0,3.0,0.0,8.0,196.0,706.0
35044,24,350.0,43.0,0.0,0.0,4.0,61.0,458.0
35045,24,515.0,167.0,6.0,6.0,19.0,272.0,985.0
35046,24,504.0,110.0,3.0,3.0,14.0,173.0,807.0
35048,21,216.0,32.0,3.0,0.0,4.0,105.0,360.0
35049,24,,,,,,,
35050,24,,,,,,,
35051,24,,,,,,,
35052,22,,,,,,,
35053,22,,,,,,,
35056,21,,,,,,,
35057,22,,,,,,,
35058,22,,,,,,,
35060,21,,,,,,,
35061,21,,,,,,,
35062,21,,,,,,,
36001,22,1166.0,121.0,6.0,8.0,36.0,323.0,1660.0
36002,22,370.0,42.0,3.0,0.0,17.0,122.0,554.0
36003,22,1184.0,206.0,6.0,4.0,41.0,377.0,1818.0
36004,22,763.0,104.0,1.0,3.0,29.0,238.0,1138.0
36005,22,1097.0,181.0,5.0,4.0,41.0,403.0,1731.0
36006,22,1087.0,42.0,3.0,14.0,23.0,236.0,1405.0
36007,22,1050.0,96.0,5.0,2.0,35.0,290.0,1478.0
36008,22,706.0,128.0,7.0,4.0,37.0,263.0,1145.0
36009,22,690.0,73.0,2.0,5.0,23.0,252.0,1045.0
36010,22,146.0,18.0,0.0,0.0,2.0,55.0,221.0
36011,22,479.0,56.0,1.0,3.0,20.0,177.0,736.0
36012,22,732.0,83.0,0.0,2.0,25.0,229.0,1071.0
36013,22,956.0,110.0,1.0,6.0,32.0,307.0,1412.0
36014,22,964.0,114.0,6.0,11.0,29.0,397.0,1521.0
36015,22,186.0,27.0,3.0,2.0,8.0,93.0,319.0
36016,22,765.0,108.0,4.0,3.0,28.0,283.0,1191.0
36017,22,927.0,103.0,3.0,8.0,29.0,285.0,1355.0
36018,22,465.0,51.0,5.0,2.0,9.0,153.0,685.0
36019,22,931.0,106.0,4.0,9.0,30.0,263.0,1343.0
36020,22,1003.0,113.0,4.0,10.0,17.0,299.0,1446.0
36021,22,916.0,117.0,6.0,3.0,25.0,304.0,1371.0
36022,22,1064.0,118.0,6.0,2.0,36.0,306.0,1532.0
36023,22,959.0,143.0,5.0,3.0,34.0,356.0,1500.0
36024,22,871.0,95.0,4.0,10.0,31.0,315.0,1326.0
36025,22,1058.0,151.0,5.0,3.0,20.0,328.0,1565.0
36026,22,646.0,77.0,1.0,5.0,14.0,210.0,953.0
36027,22,307.0,45.0,1.0,1.0,7.0,113.0,474.0
