ed,cd,hochul,zeldin,gov_votes,voters_nov22
65021,1,255.0,147.0,412.0,1417.0
65022,1,233.0,50.0,288.0,703.0
65023,1,275.0,102.0,381.0,1644.0
65024,1,149.0,80.0,236.0,922.0
65025,1,238.0,66.0,311.0,964.0
65026,1,437.0,170.0,618.0,1498.0
65027,1,260.0,83.0,349.0,1260.0
65028,1,527.0,206.0,739.0,1206.0
65029,1,617.0,220.0,858.0,1375.0
65030,1,435.0,163.0,605.0,1512.0
65031,1,505.0,133.0,651.0,1455.0
65032,1,388.0,124.0,519.0,1085.0
65033,1,463.0,183.0,661.0,1426.0
65034,1,292.0,47.0,344.0,1027.0
65035,1,474.0,72.0,553.0,1469.0
65036,1,185.0,30.0,225.0,555.0
65037,1,65.0,8.0,74.0,167.0
65038,1,122.0,37.0,161.0,484.0
65039,2,156.0,36.0,199.0,440.0
65040,1,423.0,57.0,488.0,1221.0
65041,1,330.0,51.0,386.0,1199.0
65042,1,309.0,71.0,381.0,1281.0
65043,1,353.0,100.0,459.0,1370.0
65044,1,401.0,119.0,531.0,1483.0
65045,1,369.0,79.0,458.0,1249.0
65046,1,574.0,264.0,854.0,1580.0
65047,1,178.0,62.0,244.0,991.0
65048,1,234.0,59.0,301.0,1004.0
65049,1,425.0,128.0,559.0,1438.0
65050,1,292.0,139.0,435.0,1390.0
65051,1,280.0,98.0,384.0,1428.0
65052,1,280.0,66.0,352.0,1001.0
65053,1,285.0,68.0,356.0,955.0
65054,1,242.0,90.0,340.0,1178.0
65055,1,227.0,125.0,361.0,969.0
65056,1,239.0,164.0,408.0,886.0
65057,2,577.0,65.0,654.0,1415.0
65058,2,398.0,65.0,471.0,1151.0
65059,2,395.0,53.0,453.0,1356.0
65060,2,391.0,71.0,472.0,1416.0
65061,2,135.0,52.0,189.0,898.0
65062,2,272.0,85.0,360.0,954.0
65063,2,282.0,123.0,410.0,983.0
65064,2,430.0,68.0,507.0,1329.0
65065,2,253.0,61.0,320.0,1522.0
65066,2,254.0,69.0,327.0,1516.0
65067,,0.0,0.0,0.0,1.0
65068,,0.0,0.0,0.0,
65069,1,0.0,0.0,0.0,
65070,1,0.0,0.0,0.0,
65071,,0.0,0.0,0.0,
66001,3,2.0,2.0,5.0,16.0
66002,3,510.0,88.0,605.0,1136.0
66003,3,411.0,65.0,488.0,921.0
66004,3,743.0,103.0,859.0,1431.0
66005,3,504.0,92.0,612.0,915.0
66006,2,622.0,121.0,764.0,1138.0
66007,2,386.0,84.0,475.0,868.0
66008,3,576.0,112.0,702.0,1330.0
66009,3,587.0,74.0,671.0,1024.0
66010,3,616.0,73.0,696.0,1102.0
66011,3,557.0,107.0,676.0,1096.0
66012,3,687.0,153.0,855.0,1443.0
66013,3,435.0,133.0,574.0,1038.0
66014,3,602.0,95.0,706.0,1194.0
66015,3,671.0,80.0,759.0,1209.0
66016,3,776.0,141.0,940.0,1554.0
66017,3,514.0,64.0,589.0,1008.0
66018,3,525.0,105.0,646.0,1121.0
66019,3,637.0,111.0,771.0,1428.0
66020,3,393.0,80.0,485.0,820.0
66021,3,462.0,70.0,538.0,910.0
66022,1,97.0,14.0,113.0,117.0
66023,3,696.0,98.0,807.0,1398.0
66024,2,693.0,90.0,797.0,1218.0
66025,3,693.0,141.0,849.0,1418.0
66026,2,561.0,79.0,651.0,1078.0
66027,3,367.0,80.0,453.0,820.0
66028,2,548.0,129.0,693.0,1184.0
66029,3,430.0,64.0,502.0,877.0
66030,2,434.0,68.0,511.0,966.0
66031,3,403.0,84.0,501.0,915.0
66032,1,558.0,132.0,707.0,1414.0
66033,1,50.0,10.0,61.0,131.0
66034,2,452.0,67.0,525.0,942.0
66035,2,586.0,112.0,712.0,1284.0
66036,2,700.0,69.0,786.0,1257.0
66037,2,718.0,115.0,839.0,1210.0
66038,2,644.0,122.0,775.0,1124.0
66039,2,180.0,25.0,206.0,350.0
66040,2,378.0,50.0,438.0,903.0
66041,2,587.0,100.0,699.0,1248.0
66042,2,636.0,120.0,764.0,1312.0
66043,2,345.0,57.0,411.0,1128.0
66044,2,472.0,62.0,540.0,1076.0
66045,2,493.0,59.0,560.0,1016.0
66046,2,257.0,24.0,288.0,994.0
66047,2,525.0,68.0,603.0,1185.0
66048,2,544.0,67.0,624.0,1267.0
66049,2,536.0,117.0,672.0,1525.0
66050,2,600.0,69.0,683.0,1372.0
66051,2,576.0,85.0,676.0,1431.0
66052,2,321.0,70.0,402.0,1003.0
66053,2,372.0,40.0,427.0,939.0
66054,2,421.0,87.0,519.0,1118.0
66055,2,351.0,102.0,462.0,882.0
66056,2,564.0,33.0,607.0,945.0
66057,2,579.0,58.0,655.0,1091.0
66058,2,564.0,79.0,660.0,1212.0
66059,1,438.0,72.0,521.0,921.0
66060,1,387.0,72.0,470.0,913.0
66061,1,471.0,73.0,560.0,960.0
66062,1,0.0,0.0,0.0,93.0
66063,1,362.0,122.0,486.0,1028.0
66064,1,563.0,120.0,703.0,1270.0
66065,1,459.0,73.0,539.0,988.0
66066,1,632.0,184.0,824.0,1464.0
66067,1,567.0,205.0,781.0,1449.0
66068,1,625.0,164.0,800.0,1429.0
66069,1,579.0,128.0,719.0,1091.0
66070,1,521.0,169.0,695.0,1196.0
66071,1,552.0,142.0,706.0,1202.0
66072,1,244.0,85.0,332.0,1136.0
66073,1,554.0,138.0,704.0,1216.0
66074,1,0.0,0.0,0.0,
66075,1,0.0,0.0,0.0,
66076,,0.0,0.0,0.0,
66077,,0.0,0.0,0.0,
66078,2,0.0,0.0,0.0,
66079,3,522.0,72.0,611.0,1001.0
66080,2,50.0,5.0,57.0,161.0
66081,,0.0,0.0,0.0,
67001,6,649.0,90.0,753.0,1222.0
67002,6,711.0,93.0,821.0,1368.0
67003,6,673.0,96.0,786.0,1173.0
67004,6,710.0,118.0,839.0,1272.0
67005,6,751.0,131.0,891.0,1425.0
67006,6,137.0,28.0,169.0,281.0
67007,6,775.0,141.0,934.0,1484.0
67008,6,729.0,134.0,879.0,1366.0
67009,6,559.0,87.0,655.0,1089.0
67010,6,703.0,133.0,851.0,1300.0
67011,6,721.0,109.0,842.0,1284.0
67012,6,810.0,150.0,971.0,1563.0
67013,6,728.0,136.0,875.0,1347.0
67014,6,552.0,113.0,672.0,1011.0
67015,6,681.0,79.0,778.0,1185.0
67016,6,647.0,128.0,790.0,1275.0
67017,6,633.0,79.0,726.0,1166.0
67018,6,723.0,110.0,843.0,1320.0
67019,6,737.0,136.0,887.0,1428.0
67020,6,743.0,116.0,873.0,1396.0
67021,6,621.0,138.0,770.0,1200.0
67022,6,648.0,142.0,806.0,1327.0
67023,6,290.0,55.0,350.0,565.0
67024,6,720.0,139.0,875.0,1349.0
67025,6,747.0,134.0,892.0,1408.0
67026,6,847.0,139.0,1005.0,1482.0
67027,6,440.0,104.0,552.0,857.0
67028,6,480.0,87.0,577.0,995.0
67029,6,484.0,73.0,565.0,891.0
67030,6,734.0,157.0,913.0,1456.0
67031,6,373.0,99.0,479.0,909.0
67032,6,633.0,133.0,791.0,1274.0
67033,6,511.0,128.0,654.0,1040.0
67034,6,828.0,119.0,964.0,1566.0
67035,6,584.0,97.0,693.0,1245.0
67036,6,801.0,122.0,940.0,1309.0
67037,6,775.0,153.0,949.0,1506.0
67038,6,833.0,156.0,1002.0,1491.0
67039,6,969.0,170.0,1151.0,1550.0
67040,6,903.0,148.0,1064.0,1463.0
67041,6,683.0,200.0,900.0,1409.0
67042,6,767.0,153.0,935.0,1315.0
67043,6,345.0,155.0,508.0,950.0
67044,6,839.0,161.0,1019.0,1472.0
67045,6,381.0,146.0,529.0,914.0
67046,6,0.0,0.0,0.0,
67047,6,620.0,241.0,867.0,1666.0
67048,6,488.0,102.0,594.0,1330.0
67049,6,338.0,105.0,448.0,893.0
67050,6,403.0,63.0,475.0,1231.0
67051,6,275.0,42.0,319.0,1338.0
67052,6,513.0,143.0,665.0,1240.0
67053,6,339.0,73.0,413.0,882.0
67054,6,370.0,108.0,480.0,1146.0
67055,6,324.0,84.0,413.0,1057.0
67056,6,495.0,102.0,614.0,1195.0
67057,6,696.0,137.0,848.0,1611.0
67058,6,591.0,111.0,709.0,1402.0
67059,3,587.0,141.0,732.0,1515.0
67060,3,532.0,97.0,642.0,1279.0
67061,3,336.0,92.0,433.0,1211.0
67062,3,580.0,87.0,670.0,1409.0
67063,3,585.0,109.0,705.0,1330.0
67064,3,446.0,78.0,536.0,1106.0
67065,3,559.0,159.0,722.0,1566.0
67066,3,212.0,70.0,289.0,846.0
67067,3,413.0,68.0,487.0,958.0
67068,3,315.0,74.0,393.0,780.0
67069,,0.0,0.0,0.0,
67070,,0.0,0.0,0.0,
67071,,0.0,0.0,0.0,
67072,6,0.0,0.0,0.0,
68001,9,281.0,37.0,322.0,1012.0
68002,9,257.0,35.0,293.0,1259.0
68003,8,244.0,26.0,272.0,993.0
68004,9,413.0,19.0,436.0,1070.0
68005,9,341.0,19.0,363.0,793.0
68006,9,271.0,48.0,326.0,1132.0
68007,9,195.0,32.0,235.0,892.0
68008,9,690.0,102.0,802.0,1492.0
68009,8,204.0,23.0,232.0,994.0
68010,8,225.0,27.0,253.0,1024.0
68011,9,403.0,36.0,444.0,1279.0
68012,9,424.0,60.0,491.0,1109.0
68013,9,399.0,55.0,459.0,1434.0
68014,9,236.0,22.0,261.0,709.0
68015,8,188.0,24.0,214.0,1047.0
68016,8,176.0,29.0,211.0,1065.0
68017,8,295.0,40.0,340.0,1473.0
68019,8,276.0,22.0,307.0,1308.0
68020,8,212.0,34.0,250.0,1156.0
68021,8,377.0,44.0,426.0,1542.0
68022,8,296.0,49.0,350.0,1258.0
68023,8,214.0,24.0,242.0,1124.0
68024,8,29.0,3.0,34.0,409.0
68025,8,308.0,47.0,369.0,1366.0
68026,8,197.0,30.0,228.0,935.0
68027,8,211.0,25.0,243.0,1154.0
68028,8,312.0,42.0,356.0,951.0
68029,8,346.0,65.0,417.0,1441.0
68030,8,159.0,20.0,182.0,997.0
68031,8,256.0,61.0,318.0,1013.0
68032,8,372.0,52.0,432.0,1450.0
68033,8,372.0,77.0,456.0,1503.0
68034,8,283.0,49.0,336.0,1485.0
68035,8,421.0,50.0,474.0,1482.0
68036,8,193.0,30.0,223.0,979.0
68037,8,451.0,121.0,577.0,1508.0
68038,8,460.0,66.0,531.0,1303.0
68039,8,200.0,37.0,241.0,1103.0
68040,8,247.0,44.0,296.0,1061.0
68041,8,288.0,41.0,339.0,1406.0
68042,8,214.0,35.0,255.0,1057.0
68043,8,383.0,78.0,466.0,1401.0
68044,8,457.0,101.0,568.0,1527.0
68045,8,304.0,60.0,370.0,1385.0
68046,8,361.0,68.0,438.0,1308.0
68047,8,368.0,80.0,451.0,1542.0
68048,8,484.0,63.0,551.0,1342.0
68049,8,163.0,11.0,177.0,936.0
68050,8,153.0,37.0,194.0,994.0
68051,8,362.0,86.0,458.0,1484.0
68052,8,440.0,146.0,598.0,1051.0
68053,8,288.0,64.0,360.0,997.0
68054,5,610.0,205.0,833.0,1437.0
68055,5,670.0,203.0,890.0,1485.0
68056,8,264.0,39.0,310.0,1070.0
68057,8,282.0,26.0,309.0,1159.0
68058,8,270.0,48.0,325.0,1309.0
68059,8,219.0,35.0,259.0,948.0
68060,8,270.0,31.0,306.0,1005.0
68061,8,136.0,38.0,176.0,736.0
68062,8,504.0,91.0,601.0,1309.0
68063,8,521.0,89.0,610.0,1047.0
68064,5,270.0,69.0,347.0,512.0
68065,8,663.0,152.0,823.0,1404.0
68066,5,693.0,222.0,928.0,1677.0
68067,5,448.0,167.0,619.0,1288.0
68068,8,406.0,52.0,462.0,1018.0
68069,8,507.0,116.0,634.0,1524.0
68070,5,486.0,105.0,595.0,1092.0
68071,8,312.0,71.0,387.0,1025.0
68072,8,0.0,0.0,0.0,
68073,,0.0,0.0,0.0,
68074,,0.0,0.0,0.0,
68075,,0.0,0.0,0.0,
68076,6,0.0,0.0,0.0,
68077,6,0.0,0.0,0.0,
68078,8,0.0,0.0,0.0,
68079,8,0.0,0.0,0.0,
68080,8,0.0,0.0,0.0,
68081,9,129.0,14.0,145.0,401.0
68082,8,0.0,0.0,0.0,2.0
68083,8,77.0,24.0,101.0,217.0
69001,7,181.0,23.0,207.0,872.0
69002,7,217.0,31.0,250.0,866.0
69003,7,251.0,36.0,291.0,1156.0
69004,7,190.0,30.0,226.0,835.0
69005,7,441.0,38.0,487.0,994.0
69006,7,899.0,70.0,983.0,1460.0
69007,7,487.0,36.0,539.0,1162.0
69008,7,399.0,28.0,441.0,943.0
69009,7,410.0,45.0,461.0,988.0
69010,7,201.0,19.0,237.0,828.0
69011,7,700.0,47.0,770.0,1299.0
69012,7,871.0,70.0,955.0,1601.0
69013,7,560.0,45.0,613.0,920.0
69014,7,556.0,68.0,649.0,1360.0
69015,7,608.0,75.0,697.0,1673.0
69016,9,279.0,33.0,313.0,510.0
69017,6,0.0,0.0,0.0,
69018,7,621.0,92.0,726.0,1474.0
69019,7,493.0,63.0,563.0,1510.0
69020,7,433.0,50.0,493.0,1220.0
69021,7,319.0,37.0,360.0,918.0
69022,7,620.0,76.0,708.0,1285.0
69023,7,586.0,75.0,678.0,1421.0
69024,7,312.0,43.0,361.0,1540.0
69025,7,412.0,54.0,474.0,1578.0
69026,7,199.0,33.0,238.0,973.0
69027,7,451.0,65.0,527.0,1491.0
69028,7,299.0,24.0,329.0,478.0
69029,7,720.0,75.0,814.0,1520.0
69030,7,737.0,70.0,819.0,1450.0
69031,7,335.0,28.0,369.0,784.0
69032,7,219.0,27.0,253.0,571.0
69033,7,644.0,87.0,742.0,1411.0
69034,7,553.0,56.0,617.0,962.0
69035,7,551.0,51.0,610.0,932.0
69036,7,644.0,79.0,738.0,1253.0
69037,7,640.0,66.0,710.0,1180.0
69038,7,624.0,64.0,699.0,1200.0
69039,7,728.0,61.0,805.0,1310.0
69040,7,476.0,39.0,522.0,838.0
69041,7,1122.0,111.0,1254.0,1827.0
69042,7,837.0,77.0,926.0,1566.0
69043,7,802.0,62.0,877.0,1325.0
69044,7,364.0,50.0,422.0,745.0
69045,7,948.0,95.0,1056.0,1607.0
69046,7,726.0,88.0,826.0,1310.0
69047,6,618.0,83.0,719.0,1127.0
69048,7,624.0,103.0,745.0,1200.0
69049,7,469.0,77.0,553.0,1243.0
69050,7,718.0,62.0,795.0,1169.0
69051,6,543.0,74.0,627.0,1160.0
69052,6,812.0,115.0,939.0,1543.0
69053,6,547.0,76.0,627.0,939.0
69054,6,0.0,0.0,0.0,
69055,6,0.0,0.0,0.0,1.0
69056,6,550.0,81.0,638.0,1070.0
69057,6,424.0,57.0,484.0,827.0
69058,7,788.0,115.0,916.0,1641.0
69059,7,661.0,88.0,762.0,1327.0
69060,6,714.0,103.0,826.0,1497.0
69061,7,770.0,107.0,888.0,1459.0
69062,6,463.0,60.0,531.0,1028.0
69063,6,107.0,19.0,127.0,221.0
69064,6,301.0,38.0,350.0,942.0
69065,6,514.0,73.0,598.0,1010.0
69066,6,748.0,113.0,878.0,1464.0
69067,6,449.0,89.0,553.0,1176.0
69068,6,603.0,92.0,706.0,1267.0
69069,6,534.0,74.0,615.0,1009.0
69070,6,483.0,90.0,589.0,938.0
69071,6,694.0,95.0,797.0,1222.0
69072,6,448.0,104.0,558.0,851.0
69073,6,785.0,126.0,929.0,1498.0
69074,6,464.0,77.0,549.0,870.0
69075,6,530.0,107.0,648.0,1072.0
69076,6,435.0,46.0,486.0,1032.0
69077,6,299.0,48.0,356.0,632.0
69078,6,309.0,41.0,354.0,696.0
69079,6,675.0,115.0,802.0,1352.0
69080,,0.0,0.0,0.0,
69081,,0.0,0.0,0.0,
69082,,0.0,0.0,0.0,
69083,6,0.0,0.0,0.0,
70001,7,255.0,54.0,313.0,1097.0
70002,7,226.0,46.0,278.0,961.0
70003,7,398.0,63.0,470.0,985.0
70004,7,359.0,55.0,423.0,1507.0
70005,7,216.0,42.0,264.0,1187.0
70006,7,258.0,51.0,317.0,1271.0
70007,7,232.0,30.0,263.0,931.0
70008,7,258.0,24.0,282.0,991.0
70009,7,197.0,49.0,251.0,1128.0
70010,7,229.0,43.0,275.0,1289.0
70011,7,265.0,36.0,309.0,1412.0
70012,7,305.0,46.0,354.0,1550.0
70013,7,385.0,34.0,431.0,928.0
70014,7,345.0,32.0,398.0,1068.0
70015,9,398.0,29.0,434.0,1188.0
70016,9,583.0,41.0,632.0,1627.0
70017,7,193.0,30.0,224.0,717.0
70018,9,314.0,27.0,345.0,719.0
70019,7,117.0,16.0,134.0,440.0
70020,7,0.0,0.0,0.0,4.0
70021,9,471.0,33.0,510.0,1449.0
70022,9,556.0,46.0,616.0,1448.0
70023,9,343.0,21.0,373.0,1505.0
70024,9,338.0,23.0,369.0,1506.0
70025,9,292.0,12.0,307.0,1084.0
70026,9,553.0,19.0,582.0,1428.0
70027,9,504.0,26.0,530.0,1320.0
70028,9,456.0,24.0,485.0,1141.0
70029,9,748.0,43.0,796.0,1571.0
70030,9,688.0,62.0,761.0,1528.0
70031,9,520.0,42.0,568.0,1361.0
70032,9,382.0,32.0,419.0,916.0
70033,9,446.0,36.0,485.0,1106.0
70034,9,469.0,41.0,514.0,1232.0
70035,9,528.0,48.0,584.0,1422.0
70036,9,521.0,31.0,560.0,1249.0
70037,9,218.0,17.0,239.0,895.0
70038,9,349.0,28.0,384.0,1157.0
70039,9,407.0,15.0,425.0,1234.0
70040,9,426.0,36.0,472.0,1535.0
70041,9,583.0,38.0,625.0,1441.0
70042,9,525.0,43.0,581.0,1262.0
70043,9,443.0,20.0,469.0,905.0
70044,9,708.0,32.0,752.0,1609.0
70045,9,202.0,35.0,240.0,1020.0
70046,9,259.0,24.0,290.0,1208.0
70047,9,402.0,35.0,439.0,1058.0
70048,9,325.0,22.0,349.0,972.0
70049,9,333.0,25.0,361.0,1158.0
70050,9,365.0,16.0,385.0,1049.0
70051,9,247.0,28.0,278.0,1226.0
70052,9,205.0,23.0,236.0,1025.0
70053,9,403.0,18.0,426.0,1232.0
70054,9,589.0,34.0,628.0,1617.0
70055,9,517.0,37.0,559.0,1324.0
70056,9,477.0,31.0,511.0,1215.0
70057,9,339.0,17.0,361.0,942.0
70058,9,585.0,44.0,641.0,1510.0
70059,9,448.0,40.0,490.0,1398.0
70060,9,570.0,26.0,607.0,1551.0
70061,9,527.0,30.0,566.0,1232.0
70062,9,641.0,46.0,693.0,1594.0
70063,9,407.0,35.0,447.0,1376.0
70064,9,556.0,38.0,605.0,1493.0
70065,9,512.0,32.0,550.0,1505.0
70066,9,731.0,64.0,807.0,1552.0
70067,9,324.0,44.0,375.0,1563.0
70068,9,286.0,23.0,315.0,1239.0
70069,9,622.0,25.0,659.0,1280.0
70070,9,368.0,22.0,391.0,1019.0
70071,9,369.0,23.0,396.0,1117.0
70072,9,607.0,27.0,638.0,1472.0
70073,,0.0,0.0,0.0,
70074,,0.0,0.0,0.0,
70075,7,0.0,0.0,0.0,
71001,10,605.0,84.0,704.0,1620.0
71002,10,502.0,87.0,606.0,1316.0
71003,10,837.0,155.0,1005.0,1584.0
71004,10,981.0,89.0,1082.0,1592.0
71005,10,873.0,87.0,968.0,1451.0
71006,10,824.0,93.0,924.0,1433.0
71007,10,665.0,96.0,772.0,1339.0
71008,10,517.0,135.0,661.0,1148.0
71009,10,617.0,124.0,756.0,1415.0
71010,10,510.0,63.0,583.0,1145.0
71011,10,347.0,51.0,404.0,914.0
71012,10,354.0,72.0,436.0,1341.0
71013,10,370.0,81.0,456.0,1262.0
71014,10,354.0,69.0,428.0,1401.0
71015,10,371.0,73.0,452.0,1109.0
71016,10,311.0,67.0,383.0,1353.0
71017,10,392.0,67.0,470.0,1390.0
71018,10,364.0,70.0,444.0,1171.0
71019,10,217.0,30.0,253.0,886.0
71020,7,385.0,85.0,481.0,1533.0
71021,7,351.0,55.0,413.0,1353.0
71022,7,266.0,64.0,335.0,1310.0
71023,7,321.0,63.0,391.0,1550.0
71024,7,680.0,93.0,782.0,1550.0
71025,7,231.0,53.0,288.0,1036.0
71026,7,393.0,39.0,442.0,891.0
71027,7,420.0,48.0,476.0,1037.0
71028,10,313.0,53.0,373.0,1384.0
71029,10,328.0,44.0,384.0,1247.0
71030,10,315.0,43.0,363.0,1240.0
71031,9,233.0,12.0,249.0,901.0
71032,9,263.0,35.0,307.0,1478.0
71033,9,149.0,31.0,183.0,829.0
71034,9,243.0,29.0,278.0,1420.0
71035,10,397.0,41.0,447.0,1259.0
71036,7,387.0,38.0,427.0,1357.0
71037,7,371.0,53.0,434.0,1542.0
71038,7,485.0,49.0,541.0,1250.0
71039,7,443.0,43.0,491.0,1114.0
71040,7,441.0,38.0,484.0,1392.0
71041,7,441.0,44.0,491.0,1389.0
71042,7,457.0,48.0,509.0,1503.0
71043,7,256.0,37.0,299.0,952.0
71044,7,309.0,47.0,362.0,1380.0
71045,7,308.0,50.0,365.0,1091.0
71046,7,352.0,60.0,414.0,1370.0
71047,7,236.0,35.0,273.0,909.0
71048,7,394.0,44.0,443.0,1449.0
71049,7,450.0,51.0,512.0,1549.0
71050,7,313.0,32.0,351.0,984.0
71051,9,559.0,31.0,598.0,1408.0
71052,9,399.0,41.0,444.0,1310.0
71053,9,486.0,33.0,523.0,1547.0
71054,9,328.0,44.0,379.0,1470.0
71055,9,591.0,48.0,648.0,1512.0
71056,9,439.0,45.0,490.0,1163.0
71057,9,445.0,30.0,485.0,1348.0
71058,9,433.0,37.0,479.0,1320.0
71059,9,498.0,34.0,538.0,1530.0
71060,9,425.0,17.0,452.0,1487.0
71061,9,757.0,31.0,797.0,1523.0
71062,9,482.0,16.0,502.0,1036.0
71063,9,424.0,20.0,447.0,1213.0
71064,9,388.0,35.0,432.0,1527.0
71065,7,0.0,0.0,0.0,
71066,10,0.0,0.0,0.0,
71067,10,0.0,0.0,0.0,
71068,,0.0,0.0,0.0,
71069,,0.0,0.0,0.0,
71070,,0.0,0.0,0.0,
71071,,0.0,0.0,0.0,
72001,10,315.0,48.0,373.0,1526.0
72002,10,318.0,75.0,398.0,1242.0
72003,10,328.0,74.0,412.0,1509.0
72004,10,769.0,93.0,879.0,1500.0
72005,10,713.0,98.0,823.0,1446.0
72006,10,490.0,121.0,623.0,1463.0
72007,10,231.0,65.0,309.0,1465.0
72008,10,436.0,59.0,500.0,1259.0
72009,10,567.0,87.0,668.0,1545.0
72010,10,445.0,65.0,521.0,1547.0
72011,10,293.0,84.0,387.0,1608.0
72012,10,246.0,90.0,353.0,1384.0
72013,10,276.0,75.0,358.0,1463.0
72014,10,269.0,72.0,355.0,1443.0
72015,10,335.0,99.0,448.0,1473.0
72016,10,155.0,49.0,215.0,1094.0
72017,10,221.0,71.0,302.0,1345.0
72018,10,273.0,84.0,363.0,1029.0
72019,10,328.0,50.0,386.0,979.0
72020,10,211.0,71.0,288.0,1179.0
72021,10,179.0,41.0,226.0,1114.0
72022,10,113.0,59.0,177.0,1007.0
72023,10,231.0,95.0,336.0,1385.0
72024,10,249.0,59.0,319.0,1094.0
72025,10,325.0,176.0,508.0,1242.0
72026,10,385.0,89.0,486.0,1071.0
72027,10,289.0,84.0,379.0,1008.0
72028,10,371.0,58.0,444.0,1012.0
72029,10,341.0,60.0,407.0,1254.0
72030,10,309.0,72.0,391.0,898.0
72031,10,195.0,57.0,254.0,1355.0
72032,10,338.0,64.0,412.0,1231.0
72033,10,274.0,80.0,358.0,932.0
72034,10,154.0,50.0,208.0,1068.0
72035,10,200.0,61.0,265.0,1230.0
72036,10,174.0,49.0,225.0,1127.0
72037,10,291.0,89.0,387.0,1379.0
72038,10,244.0,99.0,346.0,1459.0
72039,10,251.0,69.0,332.0,1416.0
72040,10,227.0,85.0,321.0,1334.0
72041,10,330.0,97.0,432.0,1523.0
72042,10,216.0,92.0,317.0,1393.0
72043,10,225.0,63.0,296.0,1252.0
72044,10,247.0,54.0,303.0,1260.0
72045,10,186.0,41.0,230.0,998.0
72046,10,222.0,82.0,312.0,1074.0
72047,10,205.0,41.0,255.0,1083.0
72048,10,187.0,59.0,256.0,1494.0
72049,10,167.0,53.0,228.0,1202.0
72050,10,180.0,63.0,248.0,1281.0
72051,10,192.0,44.0,239.0,1081.0
72052,10,286.0,79.0,372.0,1544.0
72053,10,227.0,64.0,295.0,1494.0
72054,10,172.0,56.0,233.0,1076.0
72055,10,258.0,58.0,323.0,1221.0
72056,10,206.0,50.0,265.0,997.0
72057,10,260.0,61.0,326.0,1277.0
72058,10,0.0,0.0,0.0,
72059,10,234.0,69.0,310.0,1191.0
72060,10,214.0,55.0,276.0,1157.0
72061,10,218.0,43.0,264.0,1070.0
72062,10,224.0,80.0,309.0,1410.0
72063,10,216.0,31.0,250.0,993.0
72064,10,461.0,48.0,515.0,1426.0
72065,10,0.0,0.0,0.0,
72066,,0.0,0.0,0.0,
72067,,0.0,0.0,0.0,
72068,,0.0,0.0,0.0,
73001,4,601.0,196.0,805.0,1348.0
73002,4,152.0,43.0,195.0,323.0
73003,4,454.0,133.0,595.0,1071.0
73004,4,501.0,132.0,637.0,1390.0
73005,4,347.0,82.0,432.0,859.0
73006,4,567.0,183.0,759.0,1322.0
73007,4,428.0,170.0,611.0,1200.0
73008,4,160.0,53.0,221.0,874.0
73009,4,225.0,156.0,391.0,925.0
73010,4,211.0,183.0,399.0,962.0
73011,4,426.0,273.0,730.0,1562.0
73012,4,584.0,125.0,719.0,1280.0
73013,4,560.0,134.0,701.0,1160.0
73014,4,328.0,120.0,460.0,1031.0
73015,4,543.0,196.0,753.0,1705.0
73016,4,408.0,157.0,574.0,1253.0
73017,4,418.0,181.0,620.0,1215.0
73018,4,156.0,50.0,211.0,360.0
73019,4,658.0,222.0,899.0,1717.0
73020,4,743.0,251.0,1006.0,1683.0
73021,4,406.0,119.0,532.0,1236.0
73022,4,464.0,207.0,683.0,1160.0
73023,4,487.0,195.0,697.0,1083.0
73024,4,415.0,116.0,542.0,1027.0
73025,4,572.0,225.0,805.0,1452.0
73026,4,463.0,185.0,656.0,1257.0
73027,4,484.0,237.0,730.0,1346.0
73028,4,503.0,172.0,682.0,1179.0
73029,4,532.0,224.0,772.0,1216.0
73030,4,435.0,181.0,622.0,1030.0
73031,4,529.0,158.0,694.0,1068.0
73032,4,513.0,193.0,720.0,1198.0
73033,4,604.0,217.0,845.0,1345.0
73034,5,674.0,228.0,913.0,1603.0
73035,5,217.0,92.0,310.0,597.0
73036,4,381.0,162.0,554.0,1038.0
73037,5,510.0,211.0,732.0,1378.0
73038,5,598.0,250.0,855.0,1423.0
73039,4,668.0,280.0,953.0,1571.0
73040,4,444.0,253.0,714.0,1377.0
73041,4,385.0,201.0,602.0,1162.0
73042,4,397.0,241.0,654.0,1235.0
73043,4,530.0,265.0,805.0,1371.0
73044,4,510.0,206.0,724.0,1089.0
73045,4,545.0,237.0,797.0,1322.0
73046,4,474.0,251.0,736.0,1378.0
73047,4,437.0,209.0,656.0,1145.0
73048,4,532.0,289.0,841.0,1586.0
73049,4,343.0,184.0,542.0,971.0
73050,4,576.0,278.0,877.0,1588.0
73051,4,632.0,263.0,898.0,1433.0
73052,4,510.0,232.0,747.0,1201.0
73053,4,515.0,219.0,742.0,1215.0
73054,4,641.0,286.0,940.0,1499.0
73055,4,517.0,182.0,709.0,1124.0
73056,4,419.0,156.0,585.0,967.0
73057,4,480.0,194.0,681.0,1088.0
73058,4,439.0,185.0,629.0,1002.0
73059,5,612.0,170.0,794.0,1346.0
73060,5,406.0,153.0,564.0,850.0
73061,5,309.0,68.0,387.0,647.0
73062,5,615.0,152.0,775.0,1309.0
73063,4,654.0,276.0,950.0,1568.0
73064,5,506.0,200.0,718.0,1172.0
73065,4,537.0,178.0,732.0,1237.0
73066,4,654.0,200.0,873.0,1486.0
73067,4,571.0,184.0,766.0,1231.0
